idx,1e,1u,2e,2u,3e,3u,4e,4u,5e,5u,6e,6u,7e,7u,8e,8u,9e,9u
744,1938,1421,1938,1421,1938,1421,1938,1421,10667,10150,1515,998,1938,1421,2000,1483,1938,1421
745,1938,1421,1938,1421,1938,1421,1938,1421,10699,10182,1472,955,1938,1421,2000,1483,1938,1421
746,1938,1421,1938,1421,1938,1421,1938,1421,10743,10226,1425,908,1938,1421,2000,1483,1938,1421
747,1938,1421,1938,1421,1938,1421,1938,1421,10790,10273,1403,886,1938,1421,2000,1483,1938,1421
748,1938,1421,1938,1421,1938,1421,1938,1421,10812,10295,1336,819,1938,1421,2000,1483,1938,1421
749,1938,1421,1938,1421,1938,1421,1938,1421,10879,10362,1294,777,1938,1421,2000,1483,1938,1421
750,1938,1421,1938,1421,1938,1421,1938,1421,10920,10403,1292,775,1938,1421,2000,1483,1938,1421
751,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1292,775,1938,1421,2000,1483,1938,1421
752,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1292,775,1938,1421,2000,1483,1938,1421
753,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1292,775,1937,1420,2000,1483,1938,1421
754,1938,1421,1938,1421,1938,1421,1938,1421,10924,10407,1292,775,1934,1417,2000,1483,1938,1421
755,1938,1421,1938,1421,1938,1421,1938,1421,10927,10410,1292,775,1930,1413,2000,1483,1938,1421
756,1938,1421,1938,1421,1938,1421,1938,1421,10931,10414,1292,775,1929,1412,2000,1483,1938,1421
757,1938,1421,1938,1421,1938,1421,1938,1421,10932,10415,1292,775,1929,1412,2000,1483,1938,1421
758,1938,1421,1938,1421,1938,1421,1938,1421,10932,10415,1292,775,1932,1415,2000,1483,1938,1421
759,1938,1421,1938,1421,1938,1421,1938,1421,10929,10412,1292,775,1935,1419,2000,1483,1938,1421
760,1938,1421,1938,1421,1938,1421,1938,1421,10925,10408,1292,775,1938,1421,2000,1483,1938,1421
761,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1292,775,1938,1421,2000,1483,1938,1421
762,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1292,775,1938,1421,2000,1483,1938,1421
763,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1301,784,1938,1421,2000,1483,1938,1421
764,1938,1421,1938,1421,1938,1421,1938,1421,10914,10397,1310,793,1938,1421,1999,1482,1938,1421
765,1938,1421,1938,1421,1938,1421,1938,1421,10906,10389,1319,802,1938,1421,2000,1483,1938,1421
766,1938,1421,1938,1421,1938,1421,1938,1421,10896,10379,1319,802,1938,1421,2000,1483,1938,1421
767,1938,1421,1938,1421,1938,1421,1938,1421,10896,10379,1327,810,1938,1421,2000,1483,1938,1421
768,1938,1421,1938,1421,1938,1421,1938,1421,10888,10371,1340,823,1938,1421,2000,1483,1938,1421
769,1938,1421,1938,1421,1938,1421,1938,1421,10875,10358,1350,833,1938,1421,2000,1483,1938,1421
770,1938,1421,1938,1421,1938,1421,1938,1421,10865,10348,1355,838,1938,1421,2000,1483,1938,1421
771,1938,1421,1938,1421,1938,1421,1938,1421,10859,10342,1372,855,1938,1421,2000,1483,1938,1421
772,1938,1421,1938,1421,1938,1421,1938,1421,10843,10326,1407,890,1938,1421,2000,1483,1938,1421
773,1938,1421,1938,1421,1938,1421,1938,1421,10808,10291,1416,899,1938,1421,2000,1483,1938,1421
774,1938,1421,1938,1421,1938,1421,1938,1421,10799,10282,1431,914,1938,1421,2000,1483,1938,1421
775,1938,1421,1938,1421,1938,1421,1938,1421,10783,10266,1468,951,1938,1421,2000,1483,1938,1421
776,1938,1421,1938,1421,1938,1421,1938,1421,10747,10230,1503,986,1938,1421,2000,1483,1938,1421
777,1938,1421,1938,1421,1938,1421,1938,1421,10712,10195,1536,1019,1938,1421,2000,1483,1938,1421
778,1938,1421,1938,1421,1938,1421,1938,1421,10678,10162,1565,1048,1938,1421,2000,1483,1938,1421
779,1938,1421,1938,1421,1938,1421,1938,1421,10650,10133,1594,1077,1938,1421,2000,1483,1938,1421
780,1938,1421,1938,1421,1938,1421,1938,1421,10620,10103,1625,1108,1938,1421,2000,1483,1938,1421
781,1938,1421,1938,1421,1938,1421,1938,1421,10589,10072,1661,1145,1938,1421,2000,1483,1938,1421
782,1938,1421,1938,1421,1938,1421,1938,1421,10553,10036,1686,1169,1938,1421,2000,1483,1938,1421
783,1938,1421,1938,1421,1938,1421,1938,1421,10529,10012,1716,1199,1938,1421,2000,1483,1938,1421
784,1938,1421,1938,1421,1938,1421,1938,1421,10499,9982,1765,1248,1938,1421,2000,1483,1938,1421
785,1938,1421,1938,1421,1938,1421,1938,1421,10450,9933,1800,1283,1938,1421,2000,1483,1938,1421
786,1938,1421,1938,1421,1938,1421,1938,1421,10415,9898,1823,1306,1938,1421,2000,1483,1938,1421
787,1938,1421,1938,1421,1938,1421,1938,1421,10392,9875,1849,1332,1938,1421,2000,1483,1938,1421
788,1938,1421,1938,1421,1938,1421,1938,1421,10366,9849,1866,1349,1938,1421,2000,1483,1938,1421
789,1938,1421,1938,1421,1938,1421,1938,1421,10349,9832,1889,1372,1937,1420,2000,1483,1938,1421
790,1938,1421,1938,1421,1938,1421,1938,1421,10327,9810,1907,1390,1938,1421,2000,1483,1938,1421
791,1938,1421,1938,1421,1938,1421,1938,1421,10308,9791,1924,1407,1938,1421,2000,1483,1938,1421
792,1938,1421,1938,1421,1938,1421,1938,1421,10291,9774,1938,1421,1938,1421,2000,1483,1938,1421
793,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
794,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
795,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
796,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
797,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
798,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
799,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
800,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
801,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
802,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
803,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
804,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,1999,1482,1938,1421
805,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
806,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
807,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
808,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
809,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
810,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
811,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
812,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
813,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
814,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
815,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
816,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
817,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
818,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
819,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
820,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
821,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
822,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
823,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
824,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
825,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,1999,1482,1938,1421
826,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
827,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
828,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
829,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
830,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
831,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
832,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
833,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
834,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
835,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
836,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
837,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
838,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
839,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
840,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
841,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
842,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
843,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
844,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
845,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
846,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
847,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
848,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
849,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
850,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
851,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
852,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
853,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
854,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
855,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
856,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
857,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
858,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
859,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
860,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
861,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
862,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
863,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
864,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
865,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
866,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
867,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
868,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
869,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
870,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
871,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
872,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
873,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
874,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
875,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
876,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
877,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
878,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
879,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
880,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
881,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
882,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
883,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
884,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
885,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
886,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,1999,1482,1938,1421
887,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
888,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
889,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,1999,1482,1938,1421
890,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,1999,1482,1938,1421
891,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,1999,1482,1938,1421
892,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,1999,1482,1938,1421
893,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
894,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
895,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
896,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
897,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
898,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
899,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
900,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
901,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
902,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
903,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
904,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
905,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
906,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
907,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
908,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
909,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
910,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
911,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,1999,1482,1938,1421
912,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
913,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
914,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
915,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
916,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
917,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
918,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
919,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
920,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
921,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
922,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
923,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
924,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
925,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
926,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
927,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
928,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
929,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
930,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
931,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
932,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
933,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
934,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
935,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
936,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
937,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
938,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
939,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
940,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
941,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
942,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
943,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
944,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
945,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
946,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
947,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
948,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
949,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
950,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
951,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
952,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
953,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
954,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
955,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
956,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
957,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
958,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,1999,1482,1938,1421
959,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
960,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
961,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
962,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
963,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
964,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
965,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
966,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
967,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
968,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
969,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
970,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
971,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
972,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
973,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
974,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
975,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
976,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
977,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
978,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
979,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
980,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
981,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
982,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
983,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
984,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
985,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
986,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,1999,1482,1938,1421
987,1938,1421,1938,1421,1938,1421,1938,1421,10278,9761,1938,1421,1938,1421,2000,1483,1938,1421
988,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
989,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
990,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
991,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
992,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
